date,song_rows,total_streams,tracks_with_valence,streams_with_valence,sad_streams,sad_songs_count,avg_valence,median_valence,std_valence,min_valence,max_valence,valence_coverage,stream_coverage,share_sad_streams,share_sad_songs,weighted_avg_valence
2020-09-28,47,522008.0,47,522008.0,217824.0,18,0.4329808510638297,0.446,0.2063092345909916,0.0605,0.884,1.0,1.0,0.4172809612113224,0.3829787234042553,0.4225767078282325
2020-09-29,48,544347.0,48,544347.0,224410.0,18,0.4355854166666666,0.446,0.20489879078133302,0.0605,0.884,1.0,1.0,0.4122554179595001,0.375,0.42439708384541475
2020-09-30,48,594869.0,48,594869.0,245292.0,18,0.4384187499999999,0.446,0.20755069173808469,0.0605,0.884,1.0,1.0,0.4123462476612498,0.375,0.4257026937023109
2020-10-01,51,575468.0,51,575468.0,230105.0,18,0.4507666666666666,0.457,0.21326517077729001,0.0605,0.931,1.0,1.0,0.3998571597378134,0.35294117647058826,0.4325600653728793
2020-10-02,44,584583.0,44,584583.0,235477.0,16,0.4626045454545455,0.446,0.21163010177868924,0.0605,0.931,1.0,1.0,0.4028119189234035,0.36363636363636365,0.4398548811717069
2020-10-03,50,655763.0,50,655763.0,243773.0,16,0.48012200000000005,0.469,0.2247971369288954,0.0605,0.931,1.0,1.0,0.37173948514936034,0.32,0.45315088133975245
2020-10-04,52,584785.0,52,584785.0,224420.0,17,0.4778673076923078,0.469,0.2253923426515255,0.0605,0.931,1.0,1.0,0.3837649734517814,0.3269230769230769,0.44620861992014155
2020-10-05,47,541665.0,47,541665.0,219694.0,17,0.44534255319148935,0.457,0.20803010415999357,0.0605,0.884,1.0,1.0,0.40559017104668016,0.3617021276595745,0.42746591121818844
2020-10-06,48,535765.0,48,535765.0,227683.0,19,0.4321395833333333,0.446,0.21506931365589663,0.0596,0.884,1.0,1.0,0.42496803635922464,0.3958333333333333,0.42045096338879906
2020-10-07,52,624842.0,52,624842.0,257525.0,20,0.4352634615384616,0.446,0.21594362829115268,0.0596,0.884,1.0,1.0,0.412144190051245,0.38461538461538464,0.4258436268688725
2020-10-08,53,585351.0,53,585351.0,231933.0,19,0.4459000000000001,0.456,0.2171618883902762,0.0596,0.931,1.0,1.0,0.3962289293090812,0.3584905660377358,0.4316034852592718
2020-10-09,46,574852.0,46,574852.0,233290.0,17,0.45193913043478257,0.446,0.22180765288697107,0.0596,0.931,1.0,1.0,0.40582619526417235,0.3695652173913043,0.43566404970322803
